source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,active_learning_stage,review_id,human_observation,reviewed_label,reviewed_action,reviewer_notes
realwaste,ml/data/raw/realwaste/Plastic/Plastic_761.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper539.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_318.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_209.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_229.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_420.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_446.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass4.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal93.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_100.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass162.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_268.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal192.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard358.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_318.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_50.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_208.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_230.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_199.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_491.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_69.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_244.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal3.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_603.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_649.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard325.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_486.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_591.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper125.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_269.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard240.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_10.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_273.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal269.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal143.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal9.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal16.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_110.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper233.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_376.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_108.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic374.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_375.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic427.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_446.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_547.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_203.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_730.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass449.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_242.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_403.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper244.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper447.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_25.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper527.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal231.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper248.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass401.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass274.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_736.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_203.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_312.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass444.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass424.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_859.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard270.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_441.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_96.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_305.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal94.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal351.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_695.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper110.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_342.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_136.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_452.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard192.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal29.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper134.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_493.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard198.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass297.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_335.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_222.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_443.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_347.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic68.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard403.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal56.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal55.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal298.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_3.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_458.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_394.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass427.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal274.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass408.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal259.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard116.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_15.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_345.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_98.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_381.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic45.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass176.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_370.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_752.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_263.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass11.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass445.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_88.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_399.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_249.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard159.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard163.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_716.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_718.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_144.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal300.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass155.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal305.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic209.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic215.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic226.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_456.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_360.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_724.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper369.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_200.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard123.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper150.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_706.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_35.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper181.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard11.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard363.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard378.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_156.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_259.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass20.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_465.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard296.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_137.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_92.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_341.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_35.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0001,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_676.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0002,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_730.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0003,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_861.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0004,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_573.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0005,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_1405.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0006,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_38.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0007,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_401.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0008,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_658.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0009,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_562.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0010,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_784.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0011,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_33.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0012,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_182.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0013,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_969.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0014,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\cardboard\cardboard_260.jpg,cardboard,cardboard,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: cardboard. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0015,cardboard,cardboard,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1118.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0016,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1438.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0017,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_732.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0018,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1095.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0019,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_463.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0020,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1004.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0021,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_527.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0022,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_95.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0023,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_702.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0024,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1366.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0025,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1336.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0026,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1496.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0027,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_1671.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0028,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_997.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0029,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\glass\glass_34.jpg,glass,glass,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: glass. Model prediction: metal.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0030,glass,glass,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_454.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0031,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_417.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: plastic.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0032,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_850.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: paper.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0033,metal,metal,add_to_training,
garbage_v2,ml\data\raw\garbage_v2\metal\metal_35.jpg,metal,metal,known,true,stage_02_after_trashnet_realwaste active-learning human-reviewed known addition. Original source reference label: metal. Model prediction: cardboard.,known_train,stage_02_after_trashnet_realwaste,stage02_al_0034,metal,metal,add_to_training,
