source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,true_label,pred_label,pred_index,confidence,max_logit,energy,prob_cardboard,prob_glass,prob_metal,prob_paper,prob_plastic,mahalanobis_min_distance,mahalanobis_knownness,mahalanobis_nearest_class
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_991.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9597116112709045,7.458237171173096,-7.499359607696533,1.1581425496842712e-05,1.6562744349357672e-06,7.094479769875761e-06,0.9597116112709045,0.04026800021529198,1295.8946533203125,-1295.8946533203125,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_483.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.5451539158821106,4.591746807098389,-5.198433876037598,3.805420783464797e-05,0.00012282103125471622,0.45109719038009644,0.003588023828342557,0.5451539158821106,2819.27099609375,-2819.27099609375,metal
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_91.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9953005313873291,6.375741958618164,-6.3804521560668945,0.0004569932061713189,1.0054146741822478e-06,0.003551195841282606,0.0006902142195031047,0.9953005313873291,2748.72509765625,-2748.72509765625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1241.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.6946225166320801,2.3094992637634277,-2.6738860607147217,0.20462189614772797,0.0142902173101902,0.018778176978230476,0.6946225166320801,0.0676872506737709,1109.9984130859375,-1109.9984130859375,paper
garbage_v2,ml/data/raw/garbage_v2/biological/biological_433.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.9999967813491821,11.396563529968262,-11.396566390991211,0.9999967813491821,2.1202215094717758e-08,6.483853667305084e-07,2.359456630074419e-06,2.0948837686773913e-07,2726.70361328125,-2726.70361328125,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1437.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9341445565223694,4.718978404998779,-4.787102699279785,0.0015011028153821826,1.083555707737105e-05,0.010459408164024353,0.9341445565223694,0.053884029388427734,1926.9976806640625,-1926.9976806640625,paper
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_407.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.9926006197929382,6.800970554351807,-6.80839729309082,0.9926006197929382,1.9196340872440487e-05,0.0002110573841491714,9.405404853168875e-06,0.007159692235291004,2135.50439453125,-2135.50439453125,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_820.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9991098046302795,6.681927680969238,-6.6828179359436035,0.0001750731753418222,6.810302147641778e-05,0.00013982591917738318,0.9991098046302795,0.000507115270011127,1159.0770263671875,-1159.0770263671875,paper
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_68.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,paper,3,0.60686856508255,3.018280267715454,-3.517723321914673,0.054178401827812195,0.33088231086730957,5.0249305786564946e-05,0.60686856508255,0.008020426146686077,1008.5033569335938,-1008.5033569335938,glass
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_615.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.5472370982170105,1.9473587274551392,-2.55023193359375,0.003062689211219549,0.2330215871334076,0.5472370982170105,0.13419118523597717,0.08248747140169144,1576.6881103515625,-1576.6881103515625,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1771.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9795528054237366,5.305663585662842,-5.326322555541992,7.563291728729382e-05,0.007811929099261761,0.9795528054237366,0.011177634820342064,0.0013820185558870435,610.5025634765625,-610.5025634765625,metal
garbage_v2,ml/data/raw/garbage_v2/biological/biological_189.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.9999833106994629,12.807379722595215,-12.807395935058594,1.6111796867335215e-05,0.9999833106994629,6.384680284465816e-11,7.713071292769769e-10,5.619109515464515e-07,2987.166748046875,-2987.166748046875,glass
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1271.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.4816899299621582,1.6982183456420898,-2.428673028945923,0.03225378319621086,0.011570368893444538,0.3299489915370941,0.14453695714473724,0.4816899299621582,961.9542236328125,-961.9542236328125,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1700.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.7637536525726318,3.148573398590088,-3.4180831909179688,0.20426899194717407,0.012387159280478954,0.000481778581161052,0.7637536525726318,0.019108394160866737,990.8678588867188,-990.8678588867188,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1153.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9730547666549683,4.0621771812438965,-4.089491844177246,0.009086337871849537,0.001640650792978704,0.006545390002429485,0.9730547666549683,0.009672844782471657,903.547607421875,-903.547607421875,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1391.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.6726694703102112,2.9411447048187256,-3.337646007537842,0.013830617070198059,0.00017045735148712993,0.12262126058340073,0.1907082200050354,0.6726694703102112,1907.7196044921875,-1907.7196044921875,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1554.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.4720011353492737,2.0589756965637207,-2.8097496032714844,0.031192699447274208,0.007309631444513798,0.02068607322871685,0.4720011353492737,0.468810498714447,1109.0081787109375,-1109.0081787109375,plastic
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_123.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9468752145767212,3.9747774600982666,-4.029365539550781,0.009071927517652512,0.001460059080272913,0.041044414043426514,0.0015483573079109192,0.9468752145767212,857.9239501953125,-857.9239501953125,plastic
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_29.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.9957640171051025,5.5978851318359375,-5.602129936218262,0.0004755011177621782,0.9957640171051025,0.00039264006773009896,0.00028048065723851323,0.003087238874286413,1353.6416015625,-1353.6416015625,glass
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_206.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9998511075973511,10.945115089416504,-10.945263862609863,2.4736579007367254e-07,3.095847489476e-08,0.9998511075973511,6.58413341625419e-07,0.0001478775084251538,1308.860107421875,-1308.860107421875,metal
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_284.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.925051748752594,7.885573387145996,-7.963479042053223,9.921046739691519e-08,3.6684361930383602e-06,0.07491179555654526,0.925051748752594,3.2688622013665736e-05,1658.9310302734375,-1658.9310302734375,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_777.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,cardboard,0,0.9976142644882202,8.529184341430664,-8.531573295593262,0.9976142644882202,1.7586649846634828e-05,6.494444278359879e-06,0.0023612850345671177,3.503454593101196e-07,1225.411865234375,-1225.411865234375,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_430.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9961736798286438,6.018135070800781,-6.021968841552734,0.0003999612818006426,6.98948570061475e-05,0.0001628320023883134,0.003193702781572938,0.9961736798286438,1371.27490234375,-1371.27490234375,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1025.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.7733228206634521,3.237992525100708,-3.495051383972168,0.005762965884059668,0.01190822571516037,0.2072908580303192,0.7733228206634521,0.001715157413855195,1173.6580810546875,-1173.6580810546875,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1322.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9885357022285461,6.568979740142822,-6.580510139465332,0.010690096765756607,4.35915495700101e-07,0.0005357505287975073,0.00023808999685570598,0.9885357022285461,1757.210693359375,-1757.210693359375,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_197.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,cardboard,0,0.7970908284187317,3.9309895038604736,-4.15777587890625,0.7970908284187317,0.00015228005941025913,0.0001461843930883333,0.146916925907135,0.05569376423954964,2400.68994140625,-2400.68994140625,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_918.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9905015230178833,6.423374652862549,-6.432918548583984,0.0011523229768499732,1.657119014453201e-06,0.00021315383492037654,0.008131318725645542,0.9905015230178833,1972.334228515625,-1972.334228515625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1547.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9995618462562561,8.939351081848145,-8.939789772033691,6.804464646847919e-06,5.323849563865224e-06,2.9633761755576415e-07,0.9995618462562561,0.0004257989348843694,955.1049194335938,-955.1049194335938,paper
garbage_v2,ml/data/raw/garbage_v2/biological/biological_312.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.999481737613678,8.991707801818848,-8.992226600646973,0.999481737613678,2.3370546387013746e-06,4.0804599166222033e-07,0.0005030828178860247,1.246548617928056e-05,1522.47216796875,-1522.47216796875,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1709.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9971587657928467,8.133642196655273,-8.13648796081543,0.0022508196998387575,5.177592576899315e-09,3.887389539158903e-06,0.0005865261773578823,0.9971587657928467,3770.361572265625,-3770.361572265625,plastic
garbage_v2,ml/data/raw/garbage_v2/biological/biological_342.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,plastic,4,0.7778891921043396,2.7288551330566406,-2.9800262451171875,0.18879899382591248,0.0141648193821311,0.014220367185771465,0.004926544148474932,0.7778891921043396,966.0520629882812,-966.0520629882812,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1142.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.7171593904495239,3.5298733711242676,-3.862330436706543,0.2321922928094864,0.00046758618555031717,0.0003098541928920895,0.04987088963389397,0.7171593904495239,1018.1082763671875,-1018.1082763671875,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1472.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9847099184989929,5.152788162231445,-5.168196201324463,0.005383105482906103,5.0427861424395815e-05,0.0007897009490989149,0.009066810831427574,0.9847099184989929,1328.912353515625,-1328.912353515625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_149.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,cardboard,0,0.8892621994018555,3.4385488033294678,-3.5559120178222656,0.8892621994018555,0.05327816307544708,0.006295375991612673,0.0489216074347496,0.002242612885311246,1689.360595703125,-1689.360595703125,glass
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_298.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.998651921749115,6.767002582550049,-6.7683515548706055,0.00015981255273800343,1.5544982261417317e-06,0.00031719356775283813,0.0008695120341144502,0.998651921749115,2959.196533203125,-2959.196533203125,plastic
garbage_v2,ml/data/raw/garbage_v2/biological/biological_463.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.38615310192108154,0.9386875629425049,-1.8902087211608887,0.38615310192108154,0.2328726202249527,0.22061848640441895,0.029735017567873,0.13062062859535217,1352.4757080078125,-1352.4757080078125,glass
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1620.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,cardboard,0,0.5048593282699585,1.8984068632125854,-2.5818824768066406,0.5048593282699585,0.005317274481058121,0.009168777614831924,0.2618393898010254,0.21881522238254547,1016.2607421875,-1016.2607421875,plastic
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_220.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.47473880648612976,3.4444289207458496,-4.189419269561768,0.0025016760919243097,1.2528418665169738e-05,0.4383869767189026,0.08436010032892227,0.47473880648612976,1102.16748046875,-1102.16748046875,plastic
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_337.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,plastic,4,0.8749911785125732,3.006272554397583,-3.1398138999938965,0.08991631865501404,0.018586620688438416,0.013580706901848316,0.002925123320892453,0.8749911785125732,1133.7216796875,-1133.7216796875,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_785.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9065344333648682,4.553098678588867,-4.6512250900268555,0.00035797496093437076,0.08671706169843674,0.9065344333648682,0.005318210925906897,0.0010723463492468,1164.7852783203125,-1164.7852783203125,metal
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1854.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9889745712280273,6.5860724449157715,-6.597158908843994,0.001134528429247439,1.053229243552778e-05,5.275100647850195e-06,0.9889745712280273,0.009875099174678326,1545.32666015625,-1545.32666015625,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1228.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9998152852058411,8.910505294799805,-8.910690307617188,6.129708367552666e-07,1.4273102351580746e-05,3.8704170037817676e-06,0.9998152852058411,0.0001660502457525581,782.8900756835938,-782.8900756835938,paper
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_217.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.7544276118278503,2.851527214050293,-3.1333231925964355,0.085062175989151,0.0005021326360292733,0.01443561166524887,0.1455724537372589,0.7544276118278503,1004.082275390625,-1004.082275390625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1857.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.994065523147583,5.985261917114258,-5.991214275360107,0.000632400275208056,6.493718683486804e-05,0.005118565168231726,0.00011855995398946106,0.994065523147583,1982.4830322265625,-1982.4830322265625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1488.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9307622313499451,3.5153324604034424,-3.5870840549468994,0.0028245786670595407,0.007423436269164085,0.9307622313499451,0.032125961035490036,0.02686392329633236,805.437744140625,-805.437744140625,metal
garbage_v2,ml/data/raw/garbage_v2/biological/biological_84.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.9933416247367859,7.0207319259643555,-7.027412414550781,0.006214403081685305,0.9933416247367859,9.57563315751031e-06,1.539621166557481e-06,0.0004327534406911582,1750.970703125,-1750.970703125,glass
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_338.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,metal,2,0.7816656827926636,3.9087419509887695,-4.1550703048706055,0.005173722747713327,0.0015957076102495193,0.7816656827926636,0.00045237780432216823,0.21111248433589935,1179.228515625,-1179.228515625,plastic
garbage_v2,ml/data/raw/garbage_v2/biological/biological_412.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.5151015520095825,2.2566256523132324,-2.9200167655944824,0.2615337669849396,0.5151015520095825,0.20742154121398926,0.000877730140928179,0.015065407380461693,1435.61962890625,-1435.61962890625,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_9.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.6931449770927429,2.9214389324188232,-3.2879550457000732,0.0036844329442828894,0.01071455329656601,0.008950517512857914,0.28350555896759033,0.6931449770927429,681.8170166015625,-681.8170166015625,plastic
garbage_v2,ml/data/raw/garbage_v2/biological/biological_376.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.9999301433563232,9.598608016967773,-9.598677635192871,0.9999301433563232,3.5230714274803177e-06,1.0162035657401702e-08,1.5024640561023261e-05,5.122600850882009e-05,2453.1103515625,-2453.1103515625,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_742.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.7939206957817078,4.529155254364014,-4.759926795959473,0.011203130707144737,1.5363913917099126e-05,0.00018864363664761186,0.7939206957817078,0.19467222690582275,1779.811767578125,-1779.811767578125,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1712.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.7695223689079285,3.8270599842071533,-4.08904504776001,0.0015878468984737992,0.0017704804195091128,0.0008543987642042339,0.7695223689079285,0.22626493871212006,1224.6781005859375,-1224.6781005859375,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1190.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9282236695289612,4.0464043617248535,-4.12088680267334,0.060466669499874115,0.0005653626285493374,0.9282236695289612,0.007880578748881817,0.002863653004169464,2069.51123046875,-2069.51123046875,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_75.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9999953508377075,11.679662704467773,-11.679667472839355,1.8678913420444587e-06,1.296791225513516e-07,6.835117360992626e-09,0.9999953508377075,2.674344841580023e-06,1958.8819580078125,-1958.8819580078125,paper
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_200.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,plastic,4,0.673774778842926,4.920499801635742,-5.315359115600586,0.3257686495780945,0.00027296217740513384,0.00010676510282792151,7.67993915360421e-05,0.673774778842926,1252.0936279296875,-1252.0936279296875,plastic
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_126.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,metal,2,0.47336503863334656,2.505073308944702,-3.2529616355895996,0.022719793021678925,0.06593074649572372,0.47336503863334656,0.0005362958763726056,0.43744805455207825,691.7939453125,-691.7939453125,metal
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1496.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,cardboard,0,0.6770957112312317,2.0008013248443604,-2.3907439708709717,0.6770957112312317,0.007715526968240738,0.030315009877085686,0.04010031372308731,0.24477343261241913,981.61962890625,-981.61962890625,plastic
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_6.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9998158812522888,9.606518745422363,-9.60670280456543,2.1888868673158868e-07,2.925066610259819e-06,0.9998158812522888,0.00016933443839661777,1.1671090760501102e-05,931.4550170898438,-931.4550170898438,metal
garbage_v2,ml/data/raw/garbage_v2/biological/biological_595.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,metal,2,0.4703729748725891,2.3622255325317383,-3.116454839706421,0.16127416491508484,0.36109763383865356,0.4703729748725891,0.0006999478791840374,0.00655531557276845,1842.3046875,-1842.3046875,glass
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_123.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9581639170646667,4.289657115936279,-4.332393646240234,0.032865818589925766,0.000362593651516363,0.0029945378191769123,0.9581639170646667,0.005613103974610567,1018.6812744140625,-1018.6812744140625,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_939.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.7140451073646545,2.6534037590026855,-2.990212917327881,0.006599640939384699,0.005115835927426815,0.03588429465889931,0.7140451073646545,0.23835518956184387,780.759521484375,-780.759521484375,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_850.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.883882999420166,3.042121171951294,-3.1655516624450684,0.021918579936027527,0.002590677933767438,0.026230446994304657,0.0653773695230484,0.883882999420166,894.8927612304688,-894.8927612304688,plastic
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_239.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.8364943861961365,3.3841094970703125,-3.5626449584960938,0.0016565375262871385,0.008191721513867378,0.8364943861961365,0.12944482266902924,0.024212632328271866,598.8251953125,-598.8251953125,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_803.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.7541255950927734,3.063608407974243,-3.3458046913146973,0.044139277189970016,0.0017300844192504883,0.0017156428657472134,0.7541255950927734,0.1982894092798233,1081.1295166015625,-1081.1295166015625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1049.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.5336170196533203,3.3053791522979736,-3.9334559440612793,0.004672764800488949,0.00012591258564498276,0.004569154232740402,0.5336170196533203,0.45701515674591064,990.4718017578125,-990.4718017578125,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1344.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9176971316337585,4.886010646820068,-4.971898555755615,0.018906639888882637,1.8299304429092444e-05,5.4238131269812584e-05,0.9176971316337585,0.0633237287402153,1553.07666015625,-1553.07666015625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1027.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9759998917579651,4.640953063964844,-4.66524600982666,0.006018155254423618,0.0002234271087218076,0.006216061767190695,0.9759998917579651,0.011542461812496185,1152.74658203125,-1152.74658203125,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1012.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.8790640830993652,6.217415809631348,-6.3463134765625,0.00022520161292050034,1.5880203818596783e-06,2.9263996111694723e-05,0.8790640830993652,0.12067988514900208,2749.677978515625,-2749.677978515625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1786.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.677883505821228,2.067369222640991,-2.456148862838745,0.014558175578713417,0.009005153551697731,0.13653644919395447,0.16201665997505188,0.677883505821228,1533.1497802734375,-1533.1497802734375,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_494.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9995013475418091,8.198750495910645,-8.199249267578125,1.7759413822204806e-05,1.2311926184338517e-05,7.002898655628087e-06,0.9995013475418091,0.00046153130824677646,1081.3634033203125,-1081.3634033203125,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1848.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.8740778565406799,3.5005102157592773,-3.6350960731506348,0.004447282757610083,0.002361668273806572,0.0029808140825480223,0.11613237112760544,0.8740778565406799,1226.930908203125,-1226.930908203125,plastic
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_87.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.9969905614852905,6.739209175109863,-6.742223262786865,0.9969905614852905,2.240164803879452e-06,0.00016844757192302495,0.0017162351869046688,0.0011225068010389805,1391.2655029296875,-1391.2655029296875,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1453.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9978783130645752,6.488597869873047,-6.490721702575684,0.00027191522531211376,4.72490091851796e-06,0.0007239955011755228,0.0011210403172299266,0.9978783130645752,1539.4837646484375,-1539.4837646484375,plastic
garbage_v2,ml/data/raw/garbage_v2/biological/biological_8.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.6788498759269714,4.279601573944092,-4.666956901550293,0.31786587834358215,0.6788498759269714,0.00019701497512869537,0.00015212135622277856,0.0029350025579333305,850.6827392578125,-850.6827392578125,glass
garbage_v2,ml/data/raw/garbage_v2/biological/biological_667.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.9181007742881775,3.2694971561431885,-3.354945182800293,0.0031921681948006153,0.9181007742881775,0.019052529707551003,0.029931101948022842,0.029723387211561203,749.8538208007812,-749.8538208007812,glass
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_931.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,cardboard,0,0.9957303404808044,8.018542289733887,-8.022821426391602,0.9957303404808044,2.3250068181823735e-07,0.004188362509012222,1.3566884263127577e-05,6.756822403986007e-05,3479.325439453125,-3479.325439453125,cardboard
garbage_v2,ml/data/raw/garbage_v2/biological/biological_71.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.8951163291931152,3.875986099243164,-3.9867875576019287,0.8951163291931152,0.09211419522762299,0.0006420543068088591,0.0015876955585554242,0.010539636947214603,991.108642578125,-991.108642578125,glass
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1409.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9758685231208801,4.660727500915527,-4.685154914855957,0.00935399066656828,0.00033009424805641174,0.9758685231208801,0.00484213512390852,0.00960519164800644,1728.67041015625,-1728.67041015625,metal
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_247.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.6395998597145081,2.580544948577881,-3.0274574756622314,0.13049957156181335,0.00019824887567665428,0.0171822477132082,0.2125200480222702,0.6395998597145081,1790.534912109375,-1790.534912109375,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1123.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9902849793434143,5.620733737945557,-5.630496025085449,0.0007762075401842594,4.5790544390911236e-05,0.9902849793434143,0.0007685968885198236,0.008124425075948238,2208.011962890625,-2208.011962890625,metal
