source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1873.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1874.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1875.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1876.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1877.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1878.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1879.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_188.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1880.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1881.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1882.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1883.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1884.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1885.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1886.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1887.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1888.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1889.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_189.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1890.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1891.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1892.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_19.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_190.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_191.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_192.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_193.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_194.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_195.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_196.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_197.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_198.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_199.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_2.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_20.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_200.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_201.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_202.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_203.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_204.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_205.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_206.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_207.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_208.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_209.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_21.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_210.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_211.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_212.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_213.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_214.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_215.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_216.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_217.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_218.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_219.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_22.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_220.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_221.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_222.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_223.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_224.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_225.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_226.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_227.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_228.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_229.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_23.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_230.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_231.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_232.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_233.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_234.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_235.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_236.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_237.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_238.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_239.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_24.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_240.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_241.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_242.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_243.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_244.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_245.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_246.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_247.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_248.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_249.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_25.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_250.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_251.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_252.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_253.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_254.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_255.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_256.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_257.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_258.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_259.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_26.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_260.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_261.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_262.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_263.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_264.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_265.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_266.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_267.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_268.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_269.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_27.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_270.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_271.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_272.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_273.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_274.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_275.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_276.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_277.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_278.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_279.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_28.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_280.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_281.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_282.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_283.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_284.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_285.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_286.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_287.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_288.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_289.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_29.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_290.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_291.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_292.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_293.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_294.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_295.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_296.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_297.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_298.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_299.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_3.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_30.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_300.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_301.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_302.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_303.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_304.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_305.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_306.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_307.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_308.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_309.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_31.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_310.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_311.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_312.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_313.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_314.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_315.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_316.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_317.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_318.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_319.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_32.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_320.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_321.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_322.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_323.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_324.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_325.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_326.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_327.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_328.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_329.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_33.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_330.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_331.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_332.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_333.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_334.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_335.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_336.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_337.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_338.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_339.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_34.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_340.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_341.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_342.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_343.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_344.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_345.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_346.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_347.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_348.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_349.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_35.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_350.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_351.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_352.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_353.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_354.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_355.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_356.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_357.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_358.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_359.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_36.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_360.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_361.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_362.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_363.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_364.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_365.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_366.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_367.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_368.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_369.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_37.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_370.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
